,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck
7052,Earth,0,E/499/S,TRAPPIST-1e,19.0,0,0.0,789.0,0.0,0.0,0.0
7053,Earth,0,E/499/S,TRAPPIST-1e,6.0,0,0.0,0.0,0.0,0.0,0.0
7054,Earth,0,E/499/S,55 Cancri e,4.0,0,0.0,0.0,0.0,0.0,0.0
7055,Europa,0,B/284/S,TRAPPIST-1e,23.0,0,3580.0,564.0,103.0,0.0,90.0
7056,Earth,0,F/1434/S,TRAPPIST-1e,37.0,0,1442.0,4.0,0.0,3.0,0.0
7057,Mars,0,F/1435/S,55 Cancri e,18.0,0,1092.0,0.0,208.0,150.0,0.0
7058,Earth,0,F/1436/S,PSO J318.5-22,29.0,0,5.0,598.0,0.0,0.0,0.0
7059,Earth,0,E/488/P,TRAPPIST-1e,25.0,0,0.0,779.0,0.0,2.0,6.0
7060,Earth,0,F/1555/P,TRAPPIST-1e,52.0,0,0.0,0.0,47.0,2059.0,0.0
7061,Mars,1,F/1437/S,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0
7062,Mars,0,F/1437/S,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0
7063,Earth,0,F/1557/P,PSO J318.5-22,25.0,0,15.0,3.0,0.0,635.0,0.0
7064,Europa,1,B/246/P,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0
7065,Europa,0,B/246/P,PSO J318.5-22,32.0,1,2502.0,700.0,1104.0,13902.0,484.0
7066,Earth,0,F/1559/P,TRAPPIST-1e,58.0,0,1366.0,257.0,0.0,0.0,311.0
7067,Earth,0,F/1560/P,TRAPPIST-1e,44.0,0,657.0,0.0,103.0,0.0,394.0
7068,Earth,0,G/1214/P,TRAPPIST-1e,41.0,0,0.0,0.0,0.0,0.0,908.0
7069,Earth,0,G/1219/S,TRAPPIST-1e,24.0,0,0.0,0.0,643.0,167.0,0.0
7070,Earth,1,G/1215/P,TRAPPIST-1e,41.0,0,0.0,0.0,0.0,0.0,0.0
7071,Earth,1,G/1215/P,PSO J318.5-22,23.0,0,0.0,0.0,0.0,0.0,0.0
7072,Europa,0,C/279/S,TRAPPIST-1e,27.0,0,390.0,1377.0,0.0,2809.0,4914.0
7073,Europa,1,C/279/S,55 Cancri e,61.0,0,0.0,0.0,0.0,0.0,0.0
7074,Earth,0,F/1561/P,TRAPPIST-1e,18.0,0,0.0,732.0,2.0,13.0,47.0
7075,Earth,1,G/1221/S,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0
7076,Europa,1,B/286/S,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0
7077,Europa,1,B/286/S,55 Cancri e,15.0,0,0.0,0.0,0.0,0.0,0.0
7078,Earth,0,G/1223/S,55 Cancri e,12.0,0,0.0,0.0,0.0,0.0,0.0
7079,Earth,0,F/1439/S,PSO J318.5-22,40.0,0,420.0,0.0,345.0,1.0,0.0
7080,Earth,0,F/1562/P,TRAPPIST-1e,19.0,0,122.0,2.0,0.0,480.0,565.0
7081,Mars,1,F/1440/S,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0
7082,Europa,0,A/81/P,TRAPPIST-1e,48.0,1,313.0,2864.0,0.0,0.0,12424.0
7083,Europa,0,A/81/P,55 Cancri e,37.0,0,18.0,2669.0,0.0,1229.0,0.0
7084,Earth,0,F/1442/S,TRAPPIST-1e,35.0,0,4.0,53.0,0.0,0.0,844.0
7085,Earth,0,F/1564/P,TRAPPIST-1e,29.0,0,0.0,0.0,702.0,0.0,56.0
7086,Earth,0,E/501/S,TRAPPIST-1e,54.0,0,118.0,0.0,0.0,669.0,0.0
7087,Earth,1,G/1225/S,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0
7088,Earth,0,E/489/P,TRAPPIST-1e,22.0,0,0.0,19.0,1468.0,2.0,119.0
7089,Earth,1,G/1216/P,PSO J318.5-22,18.0,0,0.0,0.0,0.0,0.0,0.0
7090,Earth,0,E/490/P,TRAPPIST-1e,26.0,0,0.0,652.0,97.0,43.0,0.0
7091,Earth,0,F/1444/S,PSO J318.5-22,19.0,0,10.0,24.0,0.0,0.0,565.0
7092,Earth,0,F/1569/P,TRAPPIST-1e,22.0,0,0.0,0.0,441.0,0.0,423.0
7093,Europa,0,C/244/P,TRAPPIST-1e,17.0,0,0.0,0.0,0.0,0.0,0.0
7094,Earth,0,F/1445/S,TRAPPIST-1e,18.0,0,388.0,182.0,0.0,66.0,140.0
7095,Mars,1,F/1570/P,55 Cancri e,39.0,0,0.0,0.0,0.0,0.0,0.0
7096,Europa,0,B/247/P,TRAPPIST-1e,37.0,0,2.0,7272.0,0.0,50.0,1282.0
7097,Europa,1,B/247/P,55 Cancri e,17.0,0,0.0,0.0,0.0,0.0,0.0
7098,Europa,0,B/247/P,55 Cancri e,25.0,0,0.0,772.0,0.0,125.0,5913.0
7099,Europa,0,B/247/P,TRAPPIST-1e,9.0,0,0.0,0.0,0.0,0.0,0.0
7100,Earth,1,G/1227/S,55 Cancri e,15.0,0,0.0,0.0,0.0,0.0,0.0
7101,Earth,0,F/1571/P,TRAPPIST-1e,19.0,0,380.0,0.0,416.0,0.0,8.0
7102,Mars,0,E/493/P,TRAPPIST-1e,18.0,0,3591.0,0.0,158.0,0.0,120.0
7103,Mars,0,D/237/P,TRAPPIST-1e,50.0,1,828.0,0.0,572.0,1367.0,0.0
7104,Earth,1,G/1228/S,TRAPPIST-1e,14.0,0,0.0,0.0,0.0,0.0,0.0
7105,Earth,1,G/1217/P,PSO J318.5-22,19.0,0,0.0,0.0,0.0,0.0,0.0
7106,Europa,1,B/287/S,55 Cancri e,33.0,0,0.0,0.0,0.0,0.0,0.0
7107,Europa,0,D/239/P,TRAPPIST-1e,23.0,0,30.0,2237.0,1.0,49.0,52.0
7108,Europa,0,D/239/P,TRAPPIST-1e,39.0,0,2.0,530.0,0.0,0.0,1360.0
7109,Earth,0,E/502/S,PSO J318.5-22,14.0,0,80.0,130.0,0.0,1323.0,0.0
7110,Earth,0,F/1572/P,55 Cancri e,14.0,0,653.0,0.0,4.0,0.0,0.0
7111,Earth,0,G/1229/S,PSO J318.5-22,45.0,0,1.0,7.0,56.0,613.0,0.0
7112,Earth,1,G/1230/S,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0
7113,Mars,0,F/1574/P,TRAPPIST-1e,36.0,0,32.0,355.0,1826.0,9.0,0.0
7114,Europa,0,B/288/S,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0
7115,Europa,1,B/288/S,TRAPPIST-1e,59.0,0,0.0,0.0,0.0,0.0,0.0
7116,Earth,0,B/288/S,TRAPPIST-1e,31.0,0,0.0,1000.0,0.0,19.0,1776.0
7117,Europa,1,C/281/S,55 Cancri e,31.0,0,0.0,0.0,0.0,0.0,0.0
7118,Europa,0,C/281/S,TRAPPIST-1e,39.0,0,8209.0,18.0,432.0,3560.0,54.0
7119,Europa,0,C/281/S,TRAPPIST-1e,28.0,0,0.0,2674.0,1309.0,18.0,11.0
7120,Europa,1,C/281/S,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0
7121,Europa,0,C/245/P,TRAPPIST-1e,29.0,0,220.0,1130.0,0.0,7.0,951.0
7122,Earth,1,G/1219/P,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0
7123,Earth,0,G/1219/P,55 Cancri e,15.0,0,0.0,714.0,0.0,0.0,0.0
7124,Earth,0,F/1450/S,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,1586.0,0.0
7125,Europa,1,C/282/S,55 Cancri e,49.0,0,0.0,0.0,0.0,0.0,0.0
7126,Earth,0,F/1451/S,TRAPPIST-1e,36.0,0,0.0,7.0,661.0,0.0,93.0
7127,Europa,1,C/283/S,55 Cancri e,40.0,0,0.0,0.0,0.0,0.0,0.0
7128,Europa,1,C/283/S,TRAPPIST-1e,56.0,0,0.0,0.0,0.0,0.0,0.0
7129,Earth,1,G/1231/S,PSO J318.5-22,67.0,0,0.0,0.0,0.0,0.0,0.0
7130,Earth,0,E/495/P,TRAPPIST-1e,44.0,0,0.0,204.0,135.0,225.0,223.0
7131,Earth,0,G/1232/S,TRAPPIST-1e,17.0,0,214.0,552.0,0.0,241.0,0.0
7132,Mars,1,F/1579/P,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0
7133,Mars,0,F/1579/P,TRAPPIST-1e,23.0,0,463.0,0.0,658.0,0.0,0.0
7134,Mars,0,F/1452/S,55 Cancri e,28.0,0,2484.0,136.0,42.0,0.0,0.0
7135,Mars,1,F/1453/S,TRAPPIST-1e,54.0,0,0.0,0.0,0.0,0.0,0.0
7136,Mars,1,F/1454/S,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0
7137,Europa,0,A/83/P,55 Cancri e,40.0,1,0.0,21.0,0.0,1503.0,1392.0
7138,Europa,1,A/83/P,TRAPPIST-1e,39.0,0,0.0,0.0,0.0,0.0,0.0
7139,Europa,1,C/246/P,55 Cancri e,40.0,0,0.0,0.0,0.0,0.0,0.0
7140,Earth,0,F/1457/S,PSO J318.5-22,20.0,0,11.0,725.0,0.0,0.0,0.0
7141,Earth,0,G/1235/S,TRAPPIST-1e,18.0,0,761.0,21.0,27.0,0.0,0.0
7142,Mars,0,F/1583/P,TRAPPIST-1e,17.0,0,3651.0,0.0,2228.0,38.0,0.0
7143,Europa,1,B/250/P,55 Cancri e,35.0,0,0.0,0.0,0.0,0.0,0.0
7144,Earth,0,G/1237/S,TRAPPIST-1e,31.0,0,0.0,0.0,185.0,584.0,0.0
7145,Earth,0,G/1223/P,TRAPPIST-1e,40.0,0,0.0,0.0,84.0,798.0,0.0
7146,Europa,1,C/284/S,PSO J318.5-22,50.0,0,0.0,0.0,0.0,0.0,0.0
7147,Earth,0,F/1458/S,TRAPPIST-1e,21.0,0,0.0,0.0,114.0,2.0,683.0
7148,Earth,0,E/496/P,TRAPPIST-1e,29.0,0,767.0,16.0,9.0,0.0,0.0
7149,Europa,0,A/92/S,55 Cancri e,63.0,0,0.0,5036.0,4.0,519.0,0.0
7150,Mars,0,F/1584/P,TRAPPIST-1e,19.0,0,37.0,0.0,1288.0,0.0,0.0
7151,Mars,0,D/240/P,TRAPPIST-1e,36.0,0,1103.0,3.0,0.0,0.0,659.0
7152,Earth,0,F/1585/P,55 Cancri e,48.0,0,0.0,172.0,115.0,1.0,645.0
7153,Europa,0,E/497/P,TRAPPIST-1e,33.0,0,81.0,1125.0,481.0,505.0,1261.0
7154,Mars,0,D/226/S,TRAPPIST-1e,28.0,0,2703.0,0.0,4.0,1.0,0.0
7155,Earth,0,G/1224/P,TRAPPIST-1e,39.0,0,0.0,0.0,0.0,847.0,1.0
7156,Earth,1,G/1239/S,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0
7157,Europa,1,B/289/S,55 Cancri e,58.0,0,0.0,0.0,0.0,0.0,0.0
7158,Europa,1,B/290/S,55 Cancri e,44.0,0,0.0,0.0,0.0,0.0,0.0
7159,Earth,1,G/1226/P,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0
7160,Earth,0,F/1586/P,55 Cancri e,21.0,0,618.0,33.0,1.0,2.0,0.0
7161,Europa,0,C/247/P,55 Cancri e,53.0,0,8.0,1489.0,0.0,2723.0,7401.0
7162,Europa,1,C/247/P,TRAPPIST-1e,14.0,0,0.0,0.0,0.0,0.0,0.0
7163,Earth,1,G/1227/P,PSO J318.5-22,17.0,0,0.0,0.0,0.0,0.0,0.0
7164,Europa,0,C/285/S,55 Cancri e,25.0,0,0.0,16016.0,1025.0,189.0,1037.0
7165,Europa,0,C/285/S,55 Cancri e,44.0,1,3010.0,26.0,0.0,62.0,904.0
7166,Europa,0,C/285/S,55 Cancri e,24.0,0,145.0,4224.0,0.0,5.0,61.0
7167,Earth,0,G/1240/S,TRAPPIST-1e,24.0,0,0.0,7.0,127.0,639.0,37.0
7168,Earth,1,G/1241/S,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0
7169,Earth,1,G/1242/S,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0
7170,Earth,1,G/1242/S,55 Cancri e,7.0,0,0.0,0.0,0.0,0.0,0.0
7171,Earth,1,G/1242/S,PSO J318.5-22,3.0,0,0.0,0.0,0.0,0.0,0.0
7172,Earth,0,F/1461/S,TRAPPIST-1e,18.0,0,711.0,12.0,0.0,83.0,0.0
7173,Earth,1,G/1242/S,TRAPPIST-1e,4.0,0,0.0,0.0,0.0,0.0,0.0
7174,Europa,1,B/292/S,55 Cancri e,40.0,0,0.0,0.0,0.0,0.0,0.0
7175,Earth,1,G/1244/S,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0
7176,Europa,1,B/294/S,55 Cancri e,25.0,0,0.0,0.0,0.0,0.0,0.0
7177,Earth,1,G/1245/S,TRAPPIST-1e,10.0,0,0.0,0.0,0.0,0.0,0.0
7178,Earth,1,G/1229/P,TRAPPIST-1e,40.0,0,0.0,0.0,0.0,0.0,0.0
7179,Mars,1,F/1591/P,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0
7180,Europa,1,B/251/P,55 Cancri e,15.0,0,0.0,0.0,0.0,0.0,0.0
7181,Earth,0,G/1230/P,TRAPPIST-1e,24.0,0,0.0,636.0,136.0,37.0,0.0
7182,Mars,1,F/1465/S,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0
7183,Earth,0,F/1466/S,TRAPPIST-1e,29.0,0,0.0,7.0,31.0,700.0,0.0
7184,Mars,0,D/227/S,TRAPPIST-1e,37.0,1,2771.0,0.0,6.0,1.0,10.0
7185,Earth,1,G/1247/S,PSO J318.5-22,49.0,0,0.0,0.0,0.0,0.0,0.0
7186,Earth,0,G/1231/P,TRAPPIST-1e,42.0,0,1132.0,0.0,0.0,77.0,608.0
7187,Earth,1,G/1231/P,TRAPPIST-1e,54.0,0,0.0,0.0,0.0,0.0,0.0
7188,Earth,1,G/1232/P,TRAPPIST-1e,33.0,0,0.0,0.0,0.0,0.0,0.0
7189,Europa,0,C/250/P,TRAPPIST-1e,27.0,0,0.0,6.0,0.0,7786.0,0.0
7190,Earth,1,G/1248/S,TRAPPIST-1e,53.0,0,0.0,0.0,0.0,0.0,0.0
7191,Earth,0,F/1467/S,TRAPPIST-1e,28.0,0,0.0,817.0,58.0,0.0,25.0
7192,Europa,0,C/286/S,TRAPPIST-1e,24.0,0,812.0,5450.0,0.0,1.0,262.0
7193,Earth,0,F/1596/P,PSO J318.5-22,20.0,0,0.0,0.0,8.0,1.0,1175.0
7194,Earth,0,G/1233/P,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0
7195,Earth,0,F/1597/P,TRAPPIST-1e,24.0,0,0.0,96.0,0.0,597.0,0.0
7196,Earth,0,G/1234/P,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0
7197,Mars,1,F/1598/P,TRAPPIST-1e,42.0,0,0.0,0.0,0.0,0.0,0.0
7198,Europa,0,C/287/S,55 Cancri e,32.0,1,0.0,48.0,0.0,3204.0,112.0
7199,Europa,0,B/252/P,TRAPPIST-1e,36.0,0,0.0,2979.0,0.0,68.0,347.0
7200,Europa,0,B/252/P,TRAPPIST-1e,40.0,0,0.0,0.0,0.0,0.0,0.0
7201,Earth,0,F/1599/P,TRAPPIST-1e,30.0,0,574.0,0.0,0.0,25.0,2.0
7202,Mars,0,E/499/P,TRAPPIST-1e,34.0,0,751.0,0.0,185.0,0.0,77.0
7203,Mars,0,F/1601/P,TRAPPIST-1e,37.0,0,1000.0,0.0,80.0,40.0,0.0
7204,Europa,0,B/295/S,TRAPPIST-1e,41.0,0,0.0,0.0,0.0,0.0,0.0
7205,Europa,1,B/295/S,55 Cancri e,25.0,0,0.0,0.0,0.0,0.0,0.0
7206,Mars,0,F/1602/P,TRAPPIST-1e,39.0,0,332.0,0.0,728.0,2.0,86.0
7207,Earth,0,G/1235/P,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0
7208,Mars,0,F/1603/P,TRAPPIST-1e,54.0,0,1144.0,140.0,2.0,2.0,0.0
7209,Earth,1,G/1236/P,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0
7210,Earth,0,G/1251/S,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0
7211,Earth,1,G/1251/S,TRAPPIST-1e,13.0,0,0.0,0.0,0.0,0.0,0.0
7212,Mars,0,F/1470/S,TRAPPIST-1e,46.0,0,5888.0,0.0,13.0,12.0,0.0
7213,Earth,0,G/1237/P,TRAPPIST-1e,23.0,0,40.0,4.0,9.0,318.0,1413.0
7214,Earth,0,F/1471/S,TRAPPIST-1e,18.0,0,110.0,103.0,471.0,11.0,1.0
7215,Earth,0,F/1604/P,PSO J318.5-22,27.0,0,2647.0,0.0,0.0,42.0,32.0
7216,Earth,1,G/1238/P,PSO J318.5-22,24.0,0,0.0,0.0,0.0,0.0,0.0
7217,Europa,0,B/253/P,TRAPPIST-1e,27.0,0,118.0,1769.0,4127.0,118.0,619.0
7218,Earth,0,D/241/P,TRAPPIST-1e,24.0,0,0.0,82.0,0.0,1624.0,77.0
7219,Europa,0,A/93/S,TRAPPIST-1e,25.0,1,1.0,4298.0,0.0,0.0,2.0
7220,Europa,1,B/296/S,TRAPPIST-1e,30.0,0,0.0,0.0,0.0,0.0,0.0
7221,Earth,0,G/1239/P,TRAPPIST-1e,19.0,0,0.0,28.0,62.0,24.0,1686.0
7222,Earth,0,F/1605/P,55 Cancri e,18.0,0,1.0,5.0,305.0,347.0,0.0
7223,Europa,1,E/500/P,55 Cancri e,49.0,0,0.0,0.0,0.0,0.0,0.0
7224,Earth,0,G/1240/P,TRAPPIST-1e,64.0,0,0.0,0.0,0.0,563.0,344.0
7225,Mars,1,E/506/S,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0
7226,Earth,0,F/1606/P,55 Cancri e,53.0,0,0.0,0.0,754.0,46.0,0.0
7227,Mars,0,D/242/P,TRAPPIST-1e,27.0,0,83.0,0.0,2621.0,5.0,0.0
7228,Europa,1,B/254/P,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0
7229,Mars,0,F/1472/S,TRAPPIST-1e,25.0,0,338.0,319.0,32.0,15.0,0.0
7230,Earth,0,E/507/S,55 Cancri e,33.0,0,0.0,0.0,0.0,436.0,224.0
7231,Europa,0,C/289/S,TRAPPIST-1e,27.0,0,0.0,9.0,0.0,40.0,7621.0
7232,Europa,1,C/251/P,55 Cancri e,20.0,0,0.0,0.0,0.0,0.0,0.0
7233,Europa,1,B/255/P,55 Cancri e,39.0,0,0.0,0.0,0.0,0.0,0.0
7234,Mars,0,E/502/P,TRAPPIST-1e,27.0,0,1730.0,0.0,379.0,5.0,0.0
7235,Mars,1,F/1476/S,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0
7236,Earth,0,F/1609/P,TRAPPIST-1e,22.0,0,60.0,48.0,0.0,0.0,500.0
7237,Earth,0,G/1252/S,TRAPPIST-1e,3.0,0,0.0,0.0,0.0,0.0,0.0
7238,Earth,0,E/508/S,TRAPPIST-1e,24.0,0,9.0,769.0,9.0,0.0,0.0
7239,Mars,1,F/1477/S,TRAPPIST-1e,41.0,0,0.0,0.0,0.0,0.0,0.0
7240,Mars,1,F/1477/S,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0
7241,Earth,0,G/1244/P,TRAPPIST-1e,63.0,0,0.0,243.0,0.0,777.0,0.0
7242,Europa,0,B/298/S,TRAPPIST-1e,19.0,0,0.0,4534.0,0.0,617.0,1156.0
7243,Europa,1,B/298/S,TRAPPIST-1e,39.0,0,0.0,0.0,0.0,0.0,0.0
7244,Europa,1,Unknown,55 Cancri e,27.0,0,0.0,0.0,0.0,0.0,0.0
7245,Mars,0,F/1611/P,TRAPPIST-1e,41.0,0,688.0,31.0,1880.0,0.0,0.0
7246,Europa,0,A/94/S,TRAPPIST-1e,44.0,0,18.0,1451.0,0.0,279.0,64.0
7247,Europa,0,A/94/S,TRAPPIST-1e,39.0,1,0.0,395.0,0.0,1012.0,1080.0
7248,Mars,1,D/244/P,55 Cancri e,29.0,0,0.0,0.0,0.0,0.0,0.0
7249,Mars,0,D/244/P,TRAPPIST-1e,37.0,0,416.0,56.0,1912.0,0.0,0.0
7250,Europa,1,C/252/P,55 Cancri e,41.0,0,0.0,0.0,0.0,0.0,0.0
7251,Earth,0,F/1480/S,PSO J318.5-22,18.0,0,0.0,0.0,0.0,746.0,1.0
7252,Earth,1,G/1245/P,55 Cancri e,27.0,0,0.0,0.0,0.0,0.0,0.0
7253,Europa,0,B/299/S,55 Cancri e,55.0,0,1.0,2670.0,34.0,542.0,1339.0
7254,Earth,1,E/503/P,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0
7255,Europa,1,B/300/S,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0
7256,Europa,0,B/300/S,TRAPPIST-1e,43.0,0,0.0,8948.0,0.0,153.0,872.0
7257,Earth,0,G/1253/S,PSO J318.5-22,32.0,0,0.0,494.0,0.0,0.0,213.0
7258,Earth,0,F/1612/P,TRAPPIST-1e,23.0,0,1.0,0.0,0.0,237.0,553.0
7259,Earth,1,G/1246/P,55 Cancri e,5.0,0,0.0,0.0,0.0,0.0,0.0
7260,Earth,0,G/1254/S,55 Cancri e,14.0,0,325.0,0.0,19.0,506.0,2.0
7261,Earth,0,F/1613/P,TRAPPIST-1e,24.0,0,1405.0,0.0,14.0,2.0,163.0
7262,Earth,1,G/1257/S,PSO J318.5-22,22.0,0,0.0,0.0,0.0,0.0,0.0
7263,Earth,0,F/1484/S,TRAPPIST-1e,14.0,0,0.0,268.0,239.0,127.0,0.0
7264,Earth,0,E/504/P,TRAPPIST-1e,20.0,0,98.0,499.0,0.0,142.0,52.0
7265,Earth,0,G/1258/S,TRAPPIST-1e,17.0,0,527.0,124.0,37.0,290.0,30.0
7266,Earth,0,F/1485/S,55 Cancri e,20.0,0,748.0,0.0,0.0,0.0,487.0
7267,Earth,0,G/1259/S,TRAPPIST-1e,22.0,0,0.0,0.0,692.0,18.0,0.0
7268,Earth,1,G/1248/P,TRAPPIST-1e,15.0,0,0.0,0.0,0.0,0.0,0.0
7269,Mars,0,D/245/P,55 Cancri e,67.0,0,1146.0,16.0,39.0,0.0,518.0
7270,Europa,0,C/253/P,55 Cancri e,28.0,0,7.0,489.0,0.0,4.0,6027.0
7271,Europa,0,D/246/P,TRAPPIST-1e,57.0,0,0.0,412.0,0.0,5491.0,234.0
7272,Earth,1,G/1249/P,PSO J318.5-22,21.0,0,0.0,0.0,0.0,0.0,0.0
7273,Mars,0,F/1486/S,TRAPPIST-1e,34.0,0,1199.0,33.0,346.0,0.0,0.0
7274,Mars,1,E/510/S,TRAPPIST-1e,17.0,0,0.0,0.0,0.0,0.0,0.0
7275,Earth,0,F/1614/P,55 Cancri e,33.0,0,0.0,53.0,615.0,9.0,0.0
7276,Europa,0,C/291/S,55 Cancri e,33.0,0,0.0,73.0,31.0,8493.0,9065.0
7277,Europa,0,C/291/S,TRAPPIST-1e,28.0,0,0.0,180.0,0.0,778.0,4973.0
7278,Mars,1,F/1487/S,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0
7279,Mars,1,F/1615/P,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0
7280,Earth,0,G/1261/S,TRAPPIST-1e,13.0,0,406.0,0.0,52.0,0.0,387.0
7281,Earth,0,F/1616/P,TRAPPIST-1e,38.0,0,0.0,0.0,0.0,45.0,3372.0
7282,Europa,0,B/301/S,55 Cancri e,39.0,0,258.0,1541.0,0.0,0.0,621.0
7283,Europa,1,Unknown,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0
7284,Earth,0,F/1488/S,PSO J318.5-22,43.0,0,0.0,0.0,110.0,538.0,0.0
7285,Earth,0,F/1489/S,TRAPPIST-1e,32.0,0,0.0,368.0,0.0,304.0,741.0
7286,Earth,1,F/1490/S,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0
7287,Mars,0,F/1490/S,55 Cancri e,45.0,0,810.0,0.0,132.0,198.0,0.0
7288,Mars,1,F/1490/S,TRAPPIST-1e,25.0,0,0.0,0.0,0.0,0.0,0.0
7289,Earth,0,F/1491/S,55 Cancri e,64.0,0,19.0,261.0,208.0,0.0,214.0
7290,Earth,0,F/1617/P,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,2141.0
7291,Earth,0,E/506/P,TRAPPIST-1e,44.0,0,358.0,303.0,0.0,0.0,131.0
7292,Earth,1,G/1251/P,TRAPPIST-1e,15.0,0,0.0,0.0,0.0,0.0,0.0
7293,Earth,0,Unknown,55 Cancri e,21.0,0,1720.0,2337.0,0.0,1.0,335.0
7294,Mars,0,F/1620/P,TRAPPIST-1e,33.0,0,166.0,634.0,419.0,201.0,1178.0
7295,Earth,0,G/1253/P,55 Cancri e,3.0,0,0.0,0.0,0.0,0.0,0.0
7296,Earth,1,G/1253/P,55 Cancri e,19.0,0,0.0,0.0,0.0,0.0,0.0
7297,Earth,0,G/1254/P,TRAPPIST-1e,37.0,0,0.0,0.0,0.0,0.0,0.0
7298,Earth,0,F/1621/P,55 Cancri e,24.0,0,0.0,688.0,0.0,0.0,1.0
7299,Earth,0,G/1256/P,TRAPPIST-1e,26.0,0,0.0,79.0,53.0,0.0,0.0
7300,Mars,1,F/1493/S,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0
7301,Mars,1,F/1493/S,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0
7302,Earth,0,F/1494/S,TRAPPIST-1e,22.0,0,769.0,0.0,0.0,1.0,729.0
7303,Mars,0,F/1495/S,TRAPPIST-1e,26.0,0,1333.0,0.0,50.0,0.0,0.0
7304,Earth,0,F/1622/P,TRAPPIST-1e,27.0,0,0.0,55.0,0.0,740.0,85.0
7305,Earth,0,F/1496/S,PSO J318.5-22,27.0,0,0.0,605.0,0.0,0.0,0.0
7306,Earth,0,F/1497/S,PSO J318.5-22,37.0,0,0.0,925.0,0.0,0.0,0.0
7307,Earth,1,G/1257/P,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0
7308,Earth,0,G/1258/P,55 Cancri e,24.0,0,0.0,0.0,809.0,0.0,0.0
7309,Earth,0,G/1264/S,TRAPPIST-1e,23.0,0,535.0,3.0,17.0,0.0,214.0
7310,Earth,0,F/1624/P,PSO J318.5-22,18.0,0,0.0,76.0,0.0,993.0,6.0
7311,Earth,1,G/1266/S,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0
7312,Earth,1,G/1267/S,TRAPPIST-1e,4.0,0,0.0,0.0,0.0,0.0,0.0
7313,Earth,1,G/1268/S,PSO J318.5-22,23.0,0,0.0,0.0,0.0,0.0,0.0
7314,Earth,1,G/1268/S,PSO J318.5-22,2.0,0,0.0,0.0,0.0,0.0,0.0
7315,Earth,0,G/1268/S,TRAPPIST-1e,46.0,0,0.0,0.0,0.0,17.0,655.0
7316,Earth,0,G/1268/S,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0
7317,Mars,0,F/1626/P,TRAPPIST-1e,16.0,0,1095.0,0.0,54.0,0.0,0.0
7318,Mars,0,D/228/S,TRAPPIST-1e,19.0,0,1823.0,36.0,81.0,0.0,0.0
